Hybridization REF	TCGA-A2-A04R-01A-41R-A109-07
TMEM39B	-1.1655
ATPBD1C	-0.83
FARSA	-0.215333333333333
PLEKHG5	-0.6415
CMAS	-0.763333333333333
OR7E24	-0.261
SLC30A1	-0.31025
CDC42EP5	2.51616666666667
PLAC1	0.3815
KLHL18	0.05175
LBA1	0.0831
TAZ	-0.7335
CRIP2	1.241875
BTBD11	-1.2275
C16orf72	1.26675
DIO2	0.7129
LRRCC1	0.7885
CCDC136	-2.209
PRX	0.3965
RBM5	0.258
TMEM85	0.49
TUBGCP4	-0.431666666666667
APLN	1.847
CDK7	0.200833333333333
SSR2	0.712583333333333
CRELD1	0.496
C19orf46	2.97675
GAL3ST4	-0.567166666666667
KBTBD10	0.0885
IL28A	0.4185
WDR27	-1.4355
MCM2	-0.608
SOX14	0.366
FLJ39743	-0.2065
KIAA0922	0.051125
HIPK4	0.771
FLJ25758	-0.244
C16orf57	-1.24541666666667
PDZD2	-0.168
MCC	0.342625
HHLA3	0.474
ID2	0.4805
C20orf23	3.28025
ZNF688	0.727
APOC2	-1.702
LOC440093	2.69675
FAM50B	2.16283333333333
PWP1	-0.4455
DNAH10	-0.276
HIST1H2BA	0.565
GPR56	-0.9735
METAP2	-0.655125
PAN3	1.74266666666667
STXBP4	1.242625
PDHX	0.429
MTA1	-0.240083333333333
ZBED4	-0.7205
ZNF720	-0.36225
CDK2	-1.689875
RHOJ	0.51425
CDC37	-1.02216666666667
ZER1	0.57175
GRK4	-0.14875
PRPH	-0.31575
POLR2A	0.1295
OGFOD1	-0.871
NOL5A	-1.25025
PHEX	-1.532
FLJ16478	-0.13675
C20orf117	-0.25875
CAMTA2	-0.37225
C11orf74	0.429166666666667
DDX17	0.881583333333333
C5orf27	-0.00799999999999999
PLEKHA2	-0.7462
PDE4DIP	-1.4528
SCN7A	0.398
ZNF559	-0.467833333333333
CXCL10	3.0475
ZMYM4	-0.391833333333333
STK32B	1.58153333333333
KIAA0888	-0.1286
TACR3	0.767
CKAP2L	-0.2455
KIF1A	-1.51066666666667
RSPRY1	-0.1
VCAN	0.91925
CYP27C1	-0.233
SYDE1	-1.3865
MED12L	-1.06
ZDHHC21	1.656
NHS	1.105
TM9SF3	0.889
DDHD1	0.7225
MAFG	0.552833333333333
BICD2	-0.7019
C14orf119	-0.358666666666667
C14orf43	0.682928571428571
CDH7	0.1015
ALKBH5	0.322142857142857
JUP	1.710875
TMEM41A	0.982833333333333
MAMDC4	-2.02616666666667
CBX3	0.174375
LRRC18	0.25375
RBMXL2	-1.01833333333333
PLA2G4D	0.4015
FGF13	3.163
KIF3A	1.67266666666667
PDIA6	-1.0575
DCXR	2.21375
CASKIN2	1.39466666666667
EHD1	0.0406666666666667
MARCKSL1	0.0746666666666667
ZNF496	-0.918166666666667
SCAF1	0.386666666666667
KCTD8	-1.48
TRAF3IP3	-0.672285714285714
LSR	1.37875
CXorf1	0.1585
C14orf112	0.668333333333333
EIF2B1	-0.21725
OMP	-0.0205
GSTZ1	-0.20375
LOC92017	0.2505
ISLR2	0.6505
C12orf36	0.6695
GATA2	0.0321666666666667
GABRA5	-3.4635
CELSR2	0.169285714285714
STAM2	0.8967
TNAP	-0.329
PTPMT1	0.3885
GRP	6.8675
SV2A	-0.341666666666667
MAGEA12	-4.09275
CACNG1	5.023
C18orf19	-0.48525
GSG1	-0.4365
PTPRJ	-0.834642857142857
FRMPD1	-0.395
ZNF668	-0.0845
PLEKHJ1	0.07575
ADAT1	-1.1504
TMEM50A	-0.2862
UCN3	0.212
HOOK1	2.8005
IL17B	-0.114
MLKL	-2.09983333333333
TTC14	-0.652666666666667
KLHL5	0.69975
CRYL1	-0.353166666666667
FOXH1	0.2555
NFYB	0.075375
PPM1G	-0.15125
GOLGA2LY1	-0.16325
NMT1	-0.0655
HADHA	-0.2649
CHSY-2	2.29925
PLEKHF1	-0.300071428571429
SAGE1	-3.1325
MUSTN1	-0.18
SUHW4	1.03
TFEB	1.25666666666667
ZFYVE27	0.3125
ATG12	-0.252
BMI1	1.11457142857143
ZIM3	0.22325
MYH4	-0.1975
MASP1	-1.12516666666667
KIAA0984	1.0085
RPAP2	-0.71
ASB5	-0.23275
BOLA3	-0.459833333333333
MIA3	0.821
KRT35	1.016
KIR3DL3	-0.5725
MRPL51	-0.5625
SEMA3F	2.246
NDUFB2	1.0145
LOC253012	3.181
FAM46C	0.021
G6PC	-2.22825
CSAG3A	-4.63633333333333
PREX1	2.5885
SLC25A45	0.412
MAPKBP1	0.4376
CPE	0.1807
GNB1	-0.75975
CXCR6	0.41
TRIM46	-0.22025
C16orf3	0.293666666666667
HPSE	-0.46025
TIGD3	1.138
SPG3A	1.625
LCAT	-1.12433333333333
ST6GAL1	-2.20144444444444
POMC	-0.20525
FLJ36031	-1.54866666666667
NSMAF	-1.55983333333333
SKIL	1.6055
ADSS	-0.489166666666667
HMGCS1	-2.1125
POLR3F	-0.0921666666666667
RAB10	0.16875
ZNF277P	-1.385375
ZBTB7B	0.413125
DHRS1	0.83175
ABCC13	3.6455
CNOT3	0.07925
NFKBIA	1.1265
GAK	0.629
SFT2D2	1.05
HOXA6	0.439
CRTC1	0.97475
LY6D	0.3935
C20orf72	-0.86
CPT1A	-0.57425
LMO1	-2.0375
EIF3I	-0.396
PRB4	0.275
MCM3APAS	-0.777
C20orf132	0.2004
FOXF2	-2.078
S100A12	0.4045
MLH1	0.0671666666666667
ACTN1	0.695
MRPL36	-0.661
C20orf106	0.07025
FBXO6	1.34466666666667
MKS1	-0.0583333333333333
CX3CR1	-3.693375
PDE1B	0.3815
PLP1	-3.33325
KISS1	0.14
C14orf2	1.0625
TBC1D3P2	-0.303
COMMD6	1.1508
ANKRD7	-1.4385
PTCHD1	-1.18675
NARS2	-1.18875
DOCK7	-0.430375
FAM127B	0.11375
LOC390243	0.179666666666667
N6AMT2	0.79975
ZNF391	-1.466
DNAJB14	1.058
WRB	0.626
BPI	-0.252
TTC4	-1.342
FAM10A5	-1.47725
GOT1L1	0.1445
MAGED1	0.94925
RESP18	-0.223
WFDC6	0.39175
MT2A	-1.263
C11orf56	0.6005
KIAA1432	-0.383
ROR1	-1.64825
HSD17B14	2.16266666666667
ZFAND2B	0.226875
SAMD4B	0.3585
HEXA	-0.169875
HNRNPU	0.435181818181818
USP39	-0.16325
NRD1	-1.173
R3HDML	0.08325
FLT4	0.4265
OMG	-0.2685
OR52N4	0.515
LOC399818	-0.233
ELA2	-2.156
VENTXP1	-0.1855
RFC5	-0.6205
OR52L1	-0.258
PAX5	0.037
FBXO2	-2.24525
GMEB1	0.271
AKT3	-0.749333333333333
CRB1	-1.13566666666667
CTTN	0.521833333333333
UTP15	-0.0258333333333333
HSBP1	0.252
PHF11	1.4135
NDEL1	-0.188
USP8	-0.05525
BAIAP2	1.1054375
SI	0.5024
ARSJ	-1.30466666666667
BAAT	-2.6805
KCNS3	1.75216666666667
LOC126147	-0.269333333333333
TMEM37	-1.18525
C1orf162	2.04066666666667
MBD1	-0.3878
ITGAL	-1.35816666666667
WDR73	-0.107333333333333
GKN2	0.1095
ARFGAP1	-0.65375
SLC5A8	-0.977166666666667
ZBTB40	-0.5859
CYP4B1	1.8
LYPLAL1	0.38825
CHST3	-1.52575
MAP3K9	0.386
BTAF1	-1.05433333333333
TFAP2E	-0.466
RBM35B	0.167
LOC441251	-0.231833333333333
ANKRD25	-0.490777777777778
UQCRC2	-0.5465
MAEA	0.377083333333333
HYAL1	-2.8476
RNPEPL1	0.0401666666666667
CPSF2	-0.802875
PSD3	-1.4847
ABCA13	-0.35975
AGR2	4.962
GBX1	-1.4025
HDLBP	0.731214285714286
ACY3	-0.94325
HECW1	-0.36175
ZNF519	-1.29025
HOPX	3.769125
ZNF304	0.791875
OR12D3	0.0365
FKSG43	0.06225
METTL1	0.035875
MFSD3	2.4328
PSPH	-0.2645
CLCA3	-0.122
DARS2	-0.177333333333333
CDC25A	-1.52966666666667
BAIAP2L1	-0.588
B3GNT5	-1.44275
USP29	-0.03475
ARHGEF10L	0.4755
ATOX1	0.57925
ADAM30	0.16125
DNASE1	0.853
STT3A	-0.378833333333333
RAB6IP1	0.6845
PTN	0.702
C1orf106	-2.24407692307692
HECA	1.19425
RNF122	-0.34875
SLC22A18AS	-0.04
GNG8	0.268166666666667
ELP4	0.0955
FAM65A	0.2265
RPL10A	-0.314166666666667
IRS4	0.3585
MACF1	0.0611
SEC24D	1.044
LOC374395	0.962
TGFB2	-0.876625
MDFIC	0.4635
CHRNE	0.559833333333333
PCMTD2	0.566666666666667
ATP6V0D1	-0.212
MTA2	-0.012
LZTR1	-0.586333333333333
RAP1A	-1.095
AXIN1	0.263125
POLR1C	-0.29525
TRIO	0.385833333333333
PLXNA4A	-0.694916666666667
C5orf33	-0.65175
DEPDC1B	-1.223125
ZNF473	-0.358
MTM1	0.26575
GPR107	-0.377833333333333
CSNK1A1L	1.1375
FLJ14154	0.00875
NLRC4	1.98075
ENPP4	3.03633333333333
PADI3	-0.81
RNF170	0.26125
CG018	0.320666666666667
C16orf7	-0.32925
KCNE1	0.83625
NRM	-0.562
SLC37A3	-0.997928571428572
TPD52L2	-1.04016666666667
UNC5B	2.08625
C12orf12	-0.255166666666667
SDHB	-0.541
CLRN1	0.270875
NUDT10	3.37866666666667
UGT3A1	0.228875
FBXW8	-0.151875
RHOF	-1.332
PTPLAD1	1.35925
MYO3B	-0.901
DERA	-1.142
TPP2	-0.60125
C19orf53	1.02066666666667
GINS3	-1.5715
ST6GALNAC5	0.371
CHSY1	0.152
MGC15705	0.2695
GPR83	0.137166666666667
EXT2	-0.267625
DOLK	1.16025
TUBAL3	-0.1205
ACVRL1	1.905
ABL2	0.166833333333333
C14orf156	0.358166666666667
PTPRZ1	-3.633375
DIP2C	0.82025
LAMP1	1.145875
RXRA	-0.4642
MAP3K5	-0.76
ALKBH1	0.407833333333333
PDLIM7	0.046125
ARL14	-2.4885
SNIP1	-0.807833333333333
TIMP3	2.34141666666667
RGS3	-0.193
SPAG16	0.1067
ABHD4	-0.007
ARHGEF12	0.426083333333333
GLUD2	-0.746
RAC2	-2.2821
UAP1L1	-0.567
SLC18A3	0.1775
YOD1	-0.697083333333333
RALY	-0.293
HMOX2	0.741125
DGKH	-0.9885
DBNDD2	3.00566666666667
YIPF4	0.7895
THAP10	-0.99
ZNF513	0.4295
HAGHL	1.395
ITGB4	1.09516666666667
CCDC141	-1.625
YTHDF3	-0.66775
C5orf28	0.917
RPL7L1	-0.5725
TMEM30B	2.05392857142857
ANKRD35	1.329
DUOXA2	-0.55925
TBC1D5	-0.580625
DFNB59	-1.1185
HRH4	0.7295
MYO6	2.2864
DNAJA4	1.713625
RBM24	5.485625
CEACAM20	-1.03625
RBM23	-0.211357142857143
NGFB	-0.289
C1orf63	-1.5972
KRTAP7-1	-0.0915
PERLD1	1.9835
NPB	1.297
C17orf59	0.2643
HSPBAP1	-1.3675
SLC15A4	-0.19125
PRTFDC1	-1.44975
OSMR	-0.8175
CYSLTR2	-0.2335
C19orf25	1.1319
KIAA1797	-0.255
NLRP6	0.3245
FAM105B	-0.4544
SCRN2	0.58
LRRC58	0.4819
RNF17	0.294
NEIL3	-1.6185
FAM137A	-1.616
SKP2	-3.546
PARVA	0.59175
PKLR	-1.635
RNF34	0.28375
A3GALT2	0.41725
C12orf50	0.017
SUNC1	-2.00975
FAM102B	0.550666666666667
CCT2	0.72225
LRRC37A2	-0.492
ARF4	0.818
SIKE	-0.7485
C8orf48	2.35366666666667
MBTPS1	-0.816142857142857
GPSN2	0.379
NCF2	2.78825
SLC12A6	-0.029
MRPL48	-0.2085
HMGN3	-1.12833333333333
LRRC62	-1.2325
PAX9	1.741875
FAM55A	-0.071
C20orf42	-3.2115
SCML2	-1.378
BCL9	1.2445
FAM40A	-0.55025
C9orf41	-1.045
ZNF774	0.044
LETM1	-0.2755
PLXNB1	-0.527166666666667
NIPSNAP1	-0.364625
USP10	-1.246
F9	0.32875
LIPE	1.83925
CNGB3	0.356
C12orf52	-0.124125
PI4K2A	-0.1245
MED8	-0.8295
STAT4	-0.2627
FGD4	0.691333333333333
RNF145	-2.48533333333333
WDR32	1.0884
CLDN2	0.189
TCEAL8	0.73375
ZMYND8	-1.1839
PDXK	-0.54840625
GATAD2A	-0.8565
PTGES3	-0.2755
CCM2	-0.0075
TAP1	-0.242875
ZNF670	-0.88425
ETS2	-1.2855
C6orf166	-0.163833333333333
PRMT2	0.224
OR4B1	0.6195
INTS8	0
CCDC102A	-1.0435
CCDC83	-0.776
ITGA1	0.488
EPHA5	-2.3116
FAM24B	-2.642
TSGA10	0.6225
HAL	-2.1425
MYOT	-0.41125
SPACA3	-0.206
BCL2L2	-0.263833333333333
CUGBP2	-0.829333333333333
CCNB3	1.80675
RNF113B	-0.011
MERTK	-0.80525
BAG1	2.199
VPS36	-0.41525
ORMDL3	0.648
C1orf190	0.38475
ZNF625	-0.38225
CORO2B	-2.14
ALOX15	-0.968
CST1	3.3355
NUPR1	1.9555
CCL7	2.1095
SMCR5	-2.763
DSC2	2.5365
RBMS2	-0.10475
GRIK4	-0.2785
TRIM65	0.6185
TMPRSS6	0.479642857142857
TP53INP2	-1.9105
GLB1L	-0.191333333333333
LOC388284	-0.682666666666667
PUS1	-0.352428571428571
BCL9L	-0.2965
OLFM1	-1.10783333333333
RET	-2.325
MASTL	-1.29533333333333
ALX3	0.07275
IL1RL1	0.345
ZNF765	-0.4806
C14orf138	-0.729
SNX10	0.124333333333333
TAC4	0.1945
C1orf64	0.697
POGK	0.516
MAPK9	-0.34725
ZNF366	2.2535
C8orf79	0.9164
CLDN7	2.77875
OR5AT1	0.196
TRIM37	-0.78675
LRRC25	1.54725
GRHL2	2.9899
TEKT3	0.07075
LASS5	0.471166666666667
ABCC4	-2.96575
DLG3	1.020875
VGLL1	0.462125
ZFP36L2	0.284666666666667
MFRP	-0.146666666666667
KIAA1799	-0.385
FLJ44379	0.6525
PCNX	-0.6065
ANXA9	2.545
CYP4V2	-0.5755
PIK3C2A	0.07825
SRR	0.1755
NOL3	-1.14875
IFITM2	1.0595
ARNTL2	-1.818
ZNF595	-0.82825
NLRP13	-0.457
ASPH	-1.465
CPA2	-0.1645
PVRIG	-2.2445
LEPR	-1.58733333333333
C16orf42	1.13166666666667
SH3BGRL	0.9075
FAM77D	-0.5355
FNDC7	-0.005
C9orf6	-1.17416666666667
NOTCH2NL	2.49816666666667
PGBD1	0.411666666666667
SYNGR2	1.298
PITPNA	-0.6273125
PRPF4B	-0.9429
SLC43A3	-2.38664285714286
NRBP1	-0.54525
SLC25A22	0.31675
ILK	-0.011
SLC22A8	0.455666666666667
MRPS7	0.271125
PITX2	-1.93725
FABP3	-0.797625
OR1L1	0.4375
LOC728215	-0.728125
BLID	-0.856
KIAA1217	2.54205882352941
TFPT	-0.043
AP4B1	-1.3925
VBP1	-1.4565
OR1K1	0.3435
MORC3	0.25375
BHMT2	-0.703333333333333
C3orf10	0.60425
FZD7	2.786
WFDC10A	-0.124
PMS2CL	-0.562125
CCDC32	0.318833333333333
FA2H	-1.366
ALG13	0.4215
TTLL7	-0.9662
SPOCK3	0.10125
SLC13A2	-0.027
AIM1	1.17575
GPRC6A	0.428
EGR2	3.62525
MED11	-0.04925
WWC1	2.0155
SH3GL3	-3.1275
RIF1	0.170714285714286
PRLH	0.0645
VLDLR	-1.6115
DBT	-0.3985625
C21orf63	-0.103
CGGBP1	0.845875
KRTAP12-2	0.354
TADA3L	-0.33175
ZBTB16	1.35625
PDGFB	1.65075
RFX1	0.417125
UQCRB	1.123
LOC133874	0.9605
HPS3	-2.1085
LGALS3BP	-0.4855
DKFZP564O0823	1.27821428571429
MRFAP1L1	1.146
HOXA10	-2.054
NGB	-0.3445
KIF21A	2.11192307692308
IFLTD1	0.414
LZTS1	-0.400625
ARHGEF3	2.76725
RHBDL3	-1.2905
CSNK1G2	-0.155583333333333
ChGn	-2.110875
KIAA1244	2.02733333333333
GABRB2	-0.0245
MGC72080	-1.3395
CD27	2.043
EGLN1	-1.5423
PEX13	0.37025
RWDD3	-0.522
RNF12	-0.629666666666667
GRIN2B	0.3545
ADAMTS14	-0.582375
DYDC2	-0.224833333333333
ATP6AP1	0.7584
NR1H2	8.0953762212251e-18
PDK2	0.74225
C3orf17	0.0558333333333333
SLC38A2	-0.247
SLC25A29	-0.196166666666667
C15orf29	0.90175
ADAM9	-1.137
TMUB2	0.08225
GPR176	-1.026
AGK	-0.5275
MCCD1	1.12525
NDUFA4	0.666
TMEM146	-0.34
DUSP1	1.80575
UNQ6975	0.6325
EMX2OS	3.41375
INSM2	-0.74075
LUZP4	-0.4035
SETD6	-0.3045
P2RY2	2.845
SLC45A2	-1.406
RABGAP1	1.25383333333333
UBXD5	-0.512
GPRC5A	1.3286
PAK3	-0.737833333333333
LOC63920	-0.80825
TGFBR1	-0.1309
KRTAP6-3	0.249
SFMBT2	-0.09525
CDC42	0.21175
C11orf35	0.9065
TTLL2	-0.0425
UACA	0.204416666666667
CD97	-2.3313
SETD5	0.23525
NINJ2	-0.191
PTER	-0.6565
POMGNT1	0.02575
KRTAP4-2	0.0195
ECGF1	1.88625
HRB	0.472909090909091
ATP1B2	-0.1019
LOC400506	-0.07125
COL4A3BP	1.46625
C6orf97	0.094
GRHPR	0.796
TAS2R1	0.321
SEMA7A	-0.2795
EDF1	-0.52075
ODF2L	-0.3823
PCID2	-0.265833333333333
GTF2H4	-0.8555
ZCCHC3	-0.505
CGB2	0.0228333333333333
NEUROD1	-0.8085
C20orf75	-0.369
RP5-1054A22.3	1.26633333333333
IFNA5	-0.17
ZNF134	-0.000333333333333352
MGC119295	-0.1857
ZSWIM6	0.936875
SMEK1	0.494833333333333
PCGF2	0.957875
C1orf102	1.48275
CYP2A13	1.1875
KCNH6	-0.438
MDM1	1.1645
ALDH7A1	0.0703333333333333
C9orf75	-0.2145
VDAC3	-0.067
OR51T1	0.4235
EIF3F	-0.361
KCNJ10	-0.60275
LENG8	0.083
EDEM2	-0.679333333333333
CCNJL	-1.41516666666667
DHX37	-1.1395
CRYGN	0.582
AATF	-0.697625
ZNF630	1.20925
E2F5	0.202
WFDC13	0.2995
FTSJ3	-0.0856666666666667
C4orf33	-1.08375
LHFPL4	-2.97325
C19orf56	0.0776666666666667
SMAD4	0.597625
AFM	-0.5215
G0S2	-1.0035
FCHSD2	-0.2879
RRP1B	-1.1101
EEF1B2	-0.336333333333333
STAT6	0.1505
ZNF195	-0.298
GNL1	-1.0375
ZNRF2	1.233
PER3	-1.419375
ASB16	0.47625
C10orf10	1.293
ADCY8	-2.995
C9orf58	-2.31466666666667
ARMC10	-0.225833333333333
PSG1	-1.3635
DHX34	-0.42125
VARS2	0.21025
NFIC	1.1505
ITPR2	-0.544
AGXT2	0.383
OR6K3	0.151
H2AFZ	-0.0560833333333333
MLLT3	-1.0415
COX4I2	1.359
CCNT2	-0.319625
PLK4	-1.56525
NUMBL	-0.509666666666667
MED16	0.26075
PLEKHQ1	0.52475
GOSR1	0.925388888888889
BTG4	0.52175
RPL30	0.667333333333333
IGSF5	0.1175
IGFL2	3.52166666666667
ELMOD2	1.44816666666667
SHC3	-1.79983333333333
HAVCR1	-0.0785
DYNC2H1	-1.38925
RNF5	-0.318666666666667
C2orf7	0.9185
NLF1	1.6075
KLHL25	1.054
LRP10	0.7535
KRI1	-0.239
PUS7L	-0.00399999999999998
MGMT	1.77725
HOXD1	-1.54933333333333
CSH1	0.3211
ATG16L2	-1.0645
FLJ44635	-0.152
CHODL	-0.5075
EXOSC8	-1.118
SLC28A1	-0.33075
MYO7B	-0.895666666666667
SEH1L	0.2557
MTNR1A	0.267666666666667
TSPAN5	1.444
CDC45L	-2.51583333333333
AMIGO1	0.4395
ATAD3A	-1.66975
OSGIN2	1.45233333333333
PDIK1L	0.723333333333333
DARC	1.925125
PIPSL	0.6655
SHMT1	-1.39725
CRISP3	0.1445
POPDC2	2.328
ZRANB2	-0.788
FBXL8	1.424
TRIP13	-1.24045454545455
EIF5AL1	-0.764
POU5F1P3	-4.74316666666667
IL6	-1.34616666666667
CXorf38	0.073
IFNA16	0.3145
FBXL2	1.86283333333333
BRD1	-0.31375
STATH	0.56175
FBXO44	-0.514166666666667
MCCC2	0.863
CDC2	-0.5808
C5orf23	-0.4965
IVD	0.305333333333333
C10orf122	-0.38125
MSL3L1	-0.5583
MVP	0.37275
EPOR	-0.4241
ZMYM1	-0.8425
BCL7C	0.0625
PSTPIP2	-0.0629
LYPD1	-2.340625
OR8G5	-0.053
ZP3	0.641166666666667
BCAS4	1.86058333333333
EDG6	0.20325
ISY1	-0.46475
PRAMEF2	-1.12975
CUL1	-0.347
RNF213	1.0087
CCRK	0.62575
DHX9	-0.45875
C13orf29	-0.66225
NCKAP1	0.544166666666667
MRPL43	1.4095
XPR1	-0.418
PKN2	1.5115
PODNL1	0.638
ZNF333	0.290875
DALRD3	1.13975
OPN1SW	0.3265
BTBD6	0.495
C11orf82	-1.334
OR5P3	-0.024
DUSP11	0.20975
L1CAM	-1.63
NEK11	1.591
OR7E91P	0.7915
CNTN3	1.1367
CREB3L2	0.469
ZBTB37	0.3715
KIAA1324L	1.7995
NDUFB10	1.074
NUDT2	0.0605
GTPBP8	-0.48825
CACNA1D	1.169875
PRKAA2	1.18866666666667
PRDM8	0.125
MGC16075	0.199
KRT14	0.0274285714285714
PP8961	1.329125
MRPL18	-0.71425
ABCG2	-2.67275
PACRG	1.01075
BBS2	-0.35075
KREMEN2	-3.5765
FBXO21	0.869
HNRPUL1	0.014
GRB10	-0.58275
CLSTN1	0.02075
LMAN2	0.0449
C17orf61	0.22225
NIPSNAP3A	0.209
INSIG2	-1.44816666666667
PCDHB7	-0.0721666666666667
STXBP2	1.339125
CMAH	-0.0253333333333333
SEMA5B	-1.15725
ZNF155	0.103666666666667
COQ6	0.7715
PRPF4	-0.78575
TSPAN15	1.9474
VN1R5	0.13875
LATS2	0.92575
SELK	1.98775
PGK2	-0.449
MS4A1	-2.14325
TYW3	-0.6596
KRTAP5-1	1.66725
RCCD1	-1.419
BTN1A1	0.6635
DDX28	-0.47275
TMEM65	1.399375
LOC92345	0.9075
TTC31	-0.30625
WDR46	-1.2085
CHP2	-1.26783333333333
LSP1	0.1095
ZNF542	-0.52825
EXOSC1	-0.21675
ARHGAP18	-1.02866666666667
LRRTM4	-0.76125
MAOB	0.2765
CACNB4	-1.111
MGC33846	1.29825
RANBP3L	-0.42925
ATP5L	0.075
ONECUT1	-2.6085
NUDT9	0.192
TMEM149	0.216
STX17	-0.44075
IGSF10	-3.64225
TMPRSS9	0.1305
BMPR2	2.06658333333333
ALLC	-0.94675
KLF7	0.79725
GCC1	0.4031
TIMM9	0.49075
CDO1	-0.6045
MGC10701	-0.198333333333333
IFI6	1.209
FRMD8	0.28675
MGAT2	0.7545
WBP5	0.316833333333333
CNIH2	0.62075
KIAA0907	-0.8517
KCNH8	-0.227
CTSG	-0.61375
GRIK1	-0.165666666666667
CUL5	-0.016125
FRMD1	0.4455
OR9A4	1.044
SYT6	-1.74425
FOXD4L2	0.75075
ANAPC2	-0.896
OPN5	-0.714
TAF13	-0.53125
LYG2	-0.01275
GGNBP1	-0.1745
C11orf40	-0.0205
OTX2	-1.306
REG4	-0.231166666666667
EIF5	0.7971875
PALB2	-0.7655
SEPSECS	-1.5889
RNASE3	-0.012
TRIM49	-1.7995
POLR2K	1.8435
GPR42	0.033
C8B	-2.31525
SASS6	-0.8905
PREB	0.218666666666667
OR3A3	0.4155
TUBA8	0.672625
IGLV2-14	-0.8005
STIL	-1.5315
ANKFN1	-1.5112
NME7	-0.45
HOXC12	-1.41825
UBE2C	-0.1495
FHOD1	-1.000125
CDK2AP1	0.464583333333333
OR6K2	0.17725
DHPS	0.00425
RPL5	-1.31333333333333
TRGV5	0.6245
LOC541472	-0.144625
HCCS	-0.9156
DENND1B	1.8805
LHX3	0.63
OR5D16	0.282
CXorf57	0.526333333333333
IRF2BP1	1.15575
NDST2	0.842
LCE3D	0.382
BOLL	0.172125
SYT3	-1.2475
PIH1D2	-0.69075
C20orf7	-0.148166666666667
IL1R2	-1.123
SLAMF9	0.7035
PPME1	0.634125
PIK3CA	0.45325
TRAPPC1	-0.30525
COLEC10	-1.08625
SLC9A6	-2.40633333333333
PDDC1	0.18325
CCDC53	0.54175
GK3P	-1.66775
DAZL	-0.9625
BRI3	0.4985
SDK1	-0.5045
CYP2C18	0.2005
IFI44L	2.679375
RPL3L	0.249
FUT9	-1.28816666666667
KIFC2	1.03966666666667
PMP2	-0.5695
SLC4A9	0.164
PLAG1	-2.44216666666667
MYCBP2	0.735666666666667
OR4E2	0.307
CCDC65	1.09025
C16orf82	-0.048375
ENTPD4	-0.095
BRP44L	-0.071
PMP22CD	-0.00574999999999999
TMCO4	0.659833333333333
KCNN1	-1.083
WDR35	-0.324
CCDC80	1.510625
C3orf31	-0.24625
SLC7A9	-1.4755
TMEM190	-0.41425
DBC1	-1.622
FADS3	-0.970666666666667
PDZD8	0.241
GRM5	0.08675
AZGP1	3.8163
PEX3	-0.5245
MED1	0.891
ATG4C	-2.06716666666667
HNRPH3	-1.236375
FAM109B	1.546
C4orf17	0.21
CA10	-0.64175
OPRD1	0.099
CCL16	-0.94375
SACM1L	-0.91275
CST6	4.64225
CD63	1.4103125
LGI1	-1.06725
ZNF784	1.18075
CRYBB1	-1.116
CX3CL1	0.7653
TOP2A	-1.37425
GYPB	-2.542
GADD45GIP1	-0.0795
FEN1	-0.647
IGF1R	0.403125
WDR72	-0.511333333333333
PURG	-1.41366666666667
DEFB126	-0.006
PKD1L1	0.2925
CAV1	-2.2773
GNPDA2	1.2828
DGAT2	-1.667875
NLGN1	-3.96825
STRBP	1.144
HPRT1	-0.451
FANCI	-0.74225
PSMA7	0.921125
DBF4B	-0.154
TTF1	-0.98425
RAD54L	-2.20775
ELOF1	0.5435
PLAGL2	0.071125
ZNF256	0.304
HMGCL	-0.08525
MSI2	1.383
RPESP	1.76783333333333
C11orf60	0.7205
ABCD1	-0.183
ACAA1	-0.0271
SPARCL1	5.1945
IL6ST	3.4901
ZNF319	0.044
TMEM109	-0.0719
FAM90A1	-0.224166666666667
IL22RA1	-0.427
ATP4B	0.517
TEC	-1.35383333333333
C7orf30	-1.02425
TXNDC2	-0.712166666666667
ABCB4	-0.75725
KIAA1191	0.422375
C9orf38	0.0005
SFTPB	-0.256
CNTNAP2	-0.307
FRK	1.0385
TBX19	0.48925
CHD4	-0.205
C6orf26	-2.376
MOSC2	1.8965
IKBKE	-0.3835
HIF1A	-2.7665
LOC595101	0.3475
RELA	0.760666666666667
TMEM16B	0.492833333333333
ABHD12B	-2.50725
TSEN34	0.946
KIF18A	-1.64575
TXNDC9	-0.2215
SPATA2L	0.408
SEMA4G	-0.851
C21orf91	-0.31925
MATN1	-0.225
KCNIP4	-0.155833333333333
TUSC1	3.172875
OR4C15	0.31775
ARMCX6	1.35666666666667
WBSCR27	0.936
OR52I2	0.348
KIAA1604	-0.6725
DYNC1I1	-0.96325
PPP4C	-0.70275
SLC47A2	-1.6675
TREH	-0.068375
CD48	-0.1165
ST14	1.4435
PKN1	-0.50875
SPON2	2.099
XBP1	3.05633333333333
SFRS12	-0.944
EFCAB6	0.43575
SELT	0.616
SLC39A2	0.352
ERF	-0.681333333333333
ARL3	0.90675
SURF6	-2.1756
MLLT10	-0.430380952380952
FLJ11171	-0.705666666666667
TDGF1	-4.45383333333333
ERCC6	-0.3535
EIF2AK4	1.258125
BAZ1A	0.408166666666667
LRRN3	-0.904333333333334
TMC3	0.5505
EFTUD1	0.316
PTPRO	0.2555
CLEC12A	-0.72075
ACBD4	0.855
ZDHHC14	-0.981625
OTUD7B	1.257
ACTB	-0.00918750000000002
