Hybridization REF	TCGA-A8-A06P-01A-11R-A00Z-07
IGSF5	-0.0625
IGFL2	1.96166666666667
ELMOD2	0.759666666666667
SHC3	-0.322666666666667
HAVCR1	0.206
DYNC2H1	-0.077125
RNF5	-0.201833333333333
C2orf7	-0.04975
NLF1	0.8985
KLHL25	0.0715
LRP10	1.1254
KRI1	-0.559
PUS7L	-0.425666666666667
MGMT	1.5415
HOXD1	0.7705
CSH1	-0.00370000000000001
ATG16L2	-0.57275
FLJ44635	0.5675
CHODL	-0.30225
EXOSC8	-1.6365
SLC28A1	0.072
MYO7B	-0.471
SEH1L	-0.562
MTNR1A	0.231333333333333
TSPAN5	-0.0325
CDC45L	-4.32366666666667
AMIGO1	0.056
ATAD3A	-1.25175
OSGIN2	0.477833333333333
PDIK1L	0.709166666666667
DARC	2.02725
PIPSL	0.155
SHMT1	-0.94025
CRISP3	4.8775
POPDC2	2.16116666666667
ZRANB2	-0.717833333333333
FBXL8	0.4795
TRIP13	-2.93818181818182
EIF5AL1	-1.101
POU5F1P3	-4.87816666666667
IL6	-2.1685
CXorf38	-0.534
IFNA16	-0.1125
FBXL2	1.386
BRD1	-0.3795
STATH	0.473
FBXO44	0.6795
MCCC2	0.79975
CDC2	-2.7801
C5orf23	1.31825
IVD	0.765833333333333
C10orf122	-0.16625
MSL3L1	-0.2696
MVP	1.57075
EPOR	-0.4218
ZMYM1	0.117166666666667
BCL7C	0.780666666666667
PSTPIP2	1.4851
LYPD1	-1.721875
OR8G5	0.136
ZP3	-0.272333333333333
BCAS4	1.40058333333333
EDG6	1.237
ISY1	0.037
PRAMEF2	-0.92225
CUL1	-0.50425
RNF213	-0.0533
CCRK	1.73675
DHX9	-0.5105
C13orf29	0.38975
NCKAP1	0.385333333333333
MRPL43	0.95
XPR1	-0.41725
PKN2	0.7119
PODNL1	1.046
ZNF333	0.258375
DALRD3	1.34875
OPN1SW	0.459
BTBD6	0.86375
C11orf82	-2.525
OR5P3	-0.4675
DUSP11	0.555
L1CAM	-1.6903
NEK11	2.02916666666667
OR7E91P	1.034
CNTN3	1.3337
CREB3L2	0.54075
ZBTB37	0.094
KIAA1324L	0.462
NDUFB10	0.519
NUDT2	0.61875
GTPBP8	-0.56825
CACNA1D	2.616375
PRKAA2	-1.9625
PRDM8	0.1535
MGC16075	0.138
KRT14	0.241071428571429
PP8961	0.877875
MRPL18	-0.35075
ABCG2	-2.92125
PACRG	1.03575
BBS2	-0.542
KREMEN2	-1.7435
FBXO21	0.55025
HNRPUL1	-0.11875
GRB10	0.167
CLSTN1	0.788
LMAN2	-0.0299
C17orf61	0.17925
NIPSNAP3A	1.07925
INSIG2	-0.483
PCDHB7	0.437833333333333
STXBP2	0.442
CMAH	0.9665
SEMA5B	0.6425
ZNF155	-0.142
COQ6	-0.303166666666667
PRPF4	-0.40925
TSPAN15	3.2188
VN1R5	0.09975
LATS2	1.4925
SELK	0.6625
PGK2	0.081
MS4A1	-0.331375
TYW3	-0.1766
KRTAP5-1	0.57375
RCCD1	-2.096
BTN1A1	0.63025
DDX28	-0.53975
TMEM65	0.407875
LOC92345	0.1035
TTC31	-0.19775
WDR46	-0.746666666666667
CHP2	-1.29433333333333
LSP1	0.79375
ZNF542	-0.019
EXOSC1	-0.276
ARHGAP18	-0.456666666666667
LRRTM4	-0.788125
MAOB	3.24808333333333
CACNB4	-0.23825
MGC33846	0.6055
RANBP3L	1.38575
ATP5L	0.140875
ONECUT1	-2.416
NUDT9	-0.01075
TMEM149	-0.164
STX17	0.587
IGSF10	-3.67825
TMPRSS9	0.9085
BMPR2	0.960833333333333
ALLC	0.11425
KLF7	0.78975
GCC1	0.7552
TIMM9	-0.62725
CDO1	1.5015
MGC10701	-0.588
IFI6	0.4545
FRMD8	1.21375
MGAT2	0.7455
WBP5	-0.107166666666667
CNIH2	0.01375
KIAA0907	-1.671
KCNH8	-1.18
CTSG	0.83075
GRIK1	3.33466666666667
CUL5	0.608
FRMD1	0.367
OR9A4	-0.259
SYT6	-1.192125
FOXD4L2	0.697
ANAPC2	-0.405333333333333
OPN5	0.37
TAF13	-0.08025
LYG2	-0.1
GGNBP1	0.094
C11orf40	0.3255
OTX2	-1.317
REG4	-0.0886666666666667
EIF5	-0.579375
PALB2	-0.4595
SEPSECS	0.2602
RNASE3	-0.132
TRIM49	-1.1
POLR2K	0.5651
GPR42	-0.2885
C8B	-2.72125
SASS6	-0.7735
PREB	0.206833333333333
OR3A3	-0.011
TUBA8	0.914875
IGLV2-14	-0.79825
STIL	-2.748
ANKFN1	-0.905666666666667
NME7	-0.37475
HOXC12	-1.28875
UBE2C	-2.470375
FHOD1	-0.85925
CDK2AP1	-0.123
OR6K2	0.4825
DHPS	-0.3985
RPL5	-0.652666666666667
TRGV5	0.292
LOC541472	0.22875
HCCS	0.0134
DENND1B	1.352
LHX3	-0.6615
OR5D16	0.2655
CXorf57	-0.368833333333333
IRF2BP1	1.00175
NDST2	0.482166666666667
LCE3D	0.0475
BOLL	-0.00975000000000002
SYT3	-0.55375
PIH1D2	0.56875
C20orf7	-0.8125
IL1R2	0.013
SLAMF9	1.8105
PPME1	-0.228
PIK3CA	0.33125
TRAPPC1	-0.180375
COLEC10	-1.06825
SLC9A6	-1.15183333333333
PDDC1	-0.2605
CCDC53	0.19075
GK3P	-0.9065
DAZL	-0.70525
BRI3	0.32
SDK1	-0.609625
CYP2C18	-0.12
IFI44L	2.089125
RPL3L	0.25
FUT9	-0.733333333333333
KIFC2	0.329333333333333
PMP2	-0.150142857142857
SLC4A9	-0.325
PLAG1	-1.69683333333333
MYCBP2	0.266666666666667
OR4E2	0.0615
CCDC65	0.3745
C16orf82	-0.064125
ENTPD4	-1.108375
BRP44L	0.329125
PMP22CD	0.0665
TMCO4	0.8075
KCNN1	-1.16916666666667
WDR35	-0.159
CCDC80	2.993
C3orf31	-1.31025
SLC7A9	-1.09775
TMEM190	0.86675
DBC1	-2.414
FADS3	-0.604333333333333
PDZD8	-0.428
GRM5	0.157875
AZGP1	3.918
PEX3	0.343
MED1	0.0788571428571428
ATG4C	-1.00766666666667
HNRPH3	-1.06975
FAM109B	1.91275
C4orf17	0.162
CA10	-1.05966666666667
OPRD1	-0.5395
CCL16	-0.67225
SACM1L	-0.82525
CST6	5.25075
CD63	0.930125
LGI1	-0.66975
ZNF784	0.74425
CRYBB1	-1.119
CX3CL1	0.30835
TOP2A	-3.50475
GYPB	-2.92816666666667
GADD45GIP1	-0.7145
FEN1	-1.629875
IGF1R	0.359375
WDR72	-2.418
PURG	-0.356833333333333
DEFB126	0.57175
PKD1L1	0.724666666666667
CAV1	-0.9856
GNPDA2	0.378
DGAT2	-0.387875
NLGN1	-3.49975
STRBP	0.188875
HPRT1	-1.29033333333333
FANCI	-2.61675
PSMA7	0.163875
DBF4B	-0.567
TTF1	-1.06825
RAD54L	-2.883
ELOF1	-0.9615
PLAGL2	-0.932625
ZNF256	-0.03725
HMGCL	0.6195
MSI2	0.8165
RPESP	-0.146166666666667
C11orf60	1.08
ABCD1	0.3575
ACAA1	0.7637
SPARCL1	4.81984615384615
IL6ST	2.0182
ZNF319	-0.17275
TMEM109	-0.0889
FAM90A1	-1.48233333333333
IL22RA1	-1.1185
ATP4B	0.128
TEC	-1.2
C7orf30	-1.0985
TXNDC2	-0.235166666666667
ABCB4	-0.163
KIAA1191	0.407125
C9orf38	0.4125
SFTPB	-0.0813749999999999
CNTNAP2	2.13875
FRK	2.4695
TBX19	-0.71825
CHD4	-0.4345
C6orf26	-2.3905
MOSC2	1.455
IKBKE	-0.95925
HIF1A	-1.70733333333333
LOC595101	0.2255
RELA	0.331333333333333
TMEM16B	-0.0883333333333333
ABHD12B	-1.59825
TSEN34	0.74375
KIF18A	-3.21275
TXNDC9	0.416333333333333
SPATA2L	0.0185
SEMA4G	-1.242
C21orf91	-0.496625
MATN1	-0.1935
KCNIP4	-0.0406666666666667
TUSC1	1.8025
OR4C15	0.07475
ARMCX6	0.67425
WBSCR27	-1.3705
OR52I2	-1.42
KIAA1604	-0.765
DYNC1I1	-0.767
PPP4C	0.843
SLC47A2	-1.53233333333333
TREH	-0.09675
CD48	1.16883333333333
ST14	1.97483333333333
PKN1	-0.33125
SPON2	3.03225
XBP1	1.84875
SFRS12	-0.554833333333333
EFCAB6	0.776
SELT	0.41375
SLC39A2	0.278
ERF	-1.026
ARL3	0.9565
SURF6	-0.8231
MLLT10	-0.357952380952381
FLJ11171	0.0606666666666666
TDGF1	-4.6115
ERCC6	-0.54
EIF2AK4	0.313375
BAZ1A	-0.7625
LRRN3	-0.257666666666667
TMC3	0.5185
EFTUD1	-0.2915
PTPRO	1.37233333333333
CLEC12A	0.491125
ACBD4	0.431875
ZDHHC14	-0.6365
OTUD7B	0.635
ACTB	0.8190625
MSRA	0.00987499999999997
LCE5A	0.854
IFI35	-0.13225
BSCL2	0.374166666666667
ANKRD12	0.527416666666667
CFHR2	0.242
RGAG1	0.342333333333333
HSFY1	-0.116
SLC30A5	-0.197416666666667
IMPG1	0.8325
GPR109A	0.326
ZNF185	1.9165
IYD	0.53475
NPCDR1	1.122
SERPINA13	-0.763
HMGCLL1	-0.72875
NEUROG1	0.813
UBQLN1	0.0856875
LIN37	0.695
SOCS2	-0.92425
DSCR4	-1.34575
XKR6	-1.114
GPR142	0.7475
KRTAP13-3	-0.0555
CCDC15	-0.704666666666667
MOS	0.3625
CD1E	-1.7235
OFCC1	0.398166666666667
FAM83D	-3.23625
SRFBP1	-0.53625
C9orf96	-0.237
DHDH	-0.8635
CCDC90A	-0.7545
RABL3	0.58585
CD320	-1.57266666666667
ANGEL2	-0.134083333333333
MRPL21	-0.32975
SMG6	0.371666666666667
INSR	1.471875
FLJ14816	-0.6445
GLRB	0.26
C9orf89	1.593
CIZ1	-0.7925
URG4	-0.647833333333333
LRDD	-1.072
CBY1	0.6635
NFX1	0.449375
MTERFD2	0.100142857142857
C19orf23	0.363
PGC	-2.471
IER3IP1	0.5505
RASAL2	1.34441666666667
C1orf89	0.24875
SYNJ1	-0.622875
NFKBIE	0.78875
FLJ40125	-1.42533333333333
TCEB2	0.3442
NOG	-1.9555
POLR2J2	-0.836
HLA-B	1.2975
PCDHA1	0.89
PPP2R2B	-1.3875
ARHGEF17	0.767333333333333
TCF7L2	0.872571428571429
CHD5	-0.4155
ZNF431	-0.75725
TBC1D25	0.079
ZNF800	0.54125
SCUBE2	4.226
MYCBP	0.643833333333333
GPX5	0.3825
C6orf129	0.283166666666667
QSER1	-1.31316666666667
ULK2	1.22525
PIGO	0.505666666666667
NRCAM	-0.219714285714286
SLC35E3	0.522625
CSRP2	-0.7775
HYPE	1.87175
MAPK15	-0.246
MGC14327	0.304
TIMM13	-0.455
ZNF462	-0.73175
GBA3	-0.04825
TEX13A	0.4155
MCM6	-1.48977777777778
MTRF1	-1.262
ABCA7	-1.01875
EIF4A2	-0.439
ZC3H10	0.9652
RPGR	-0.00266666666666668
C20orf94	0.60775
RP1L1	0.1875
GPR125	-0.931125
USP22	-0.0545714285714286
OR1L4	-0.102
MLZE	0.33775
FLJ32065	-0.15375
PTCD1	-0.46425
CRTAC1	0.1375
BXDC2	-1.03825
C18orf1	2.5985
FAM107A	1.71071428571429
EFNA3	-0.392
P18SRP	-0.3248
CAMKK2	0.320416666666667
KIAA0649	0.063
NES	-1.431
HS6ST3	1.973375
PON2	-0.65625
TCP11L2	-0.00475
CLEC4A	2.0335
PRR12	0.5385
MLXIPL	-1.1735
C2orf50	2.3165
ZNF28	-0.1215
ENC1	0.928333333333333
MAP2K1	-0.4335
FKSG2	0.99525
KIAA0430	0.889
PTP4A1	-1.26072222222222
GPR156	0.621
GTF3C6	-0.6035
UBR2	-0.2338
LOC388272	-1.4545
MAK	2.21766666666667
ACOT4	3.80625
STC2	2.61516666666667
PIGW	-1.048875
SAE1	-0.4255
COL6A1	1.40054545454545
OAZ1	0.1
STMN4	0.401666666666667
EDG3	0.676333333333333
SGCE	-0.538666666666667
IL11	-2.46566666666667
PRSS8	3.044375
YIPF5	1.28541666666667
WNT4	3.1215
CSN2	0.166
TCF7	-3.2685
TDO2	0.08725
SAMD9	-0.3389375
S100A7A	-0.026
MMRN1	1.211
GKAP1	-1.0255
AKR1C3	-1.441125
RNF19A	0.43725
GMDS	-0.56225
YKT6	-0.489875
SPARC	2.3536
C12orf31	-0.52975
UBE2V2	-0.635666666666667
FBXL18	-0.0135
KIAA0460	0.23
ADAM22	-1.315
SERPINC1	-4.4095
KCTD21	0.7245
MYOHD1	-1.9115
ZNF37A	-0.312666666666667
GTF3C1	0.2715
CTSZ	3.003
PRNPIP	-0.845125
DRD1IP	-0.11175
NR1I2	-2.2675
ZNF266	-1.0996
SPAG4L	0.1215
COX4NB	-0.6575
SAPS1	2.368
APOA1	-3.608625
TATDN1	-0.0881666666666667
C10orf82	1.46675
KPNB1	-0.9645
FOXO3	0.519583333333333
CRYBB2	-1.106
ZBTB5	-0.0455
SLC25A38	0.1295
DCTN2	-0.263166666666667
IFT20	0.236
CTHRC1	3.59875
C1orf31	-1.564
UHRF1	-1.9103125
GPC6	0.69825
C10orf54	1.491
MCF2L2	-0.218333333333333
WNT9B	0.00850000000000002
OLA1	-0.407875
FAM120B	0.5455
TTLL10	-0.0455
CYorf15A	-4.16025
RELN	-1.8346
SCN2B	1.132
MFHAS1	-0.8945
NKX3-2	-0.357166666666667
RASGRF2	0.5015
SSBP1	-0.827166666666667
KPNA6	0.207857142857143
LOC389118	0.0475
HS3ST4	-1.2312
SUPT7L	-0.57875
FLJ32658	-1.292
IGFBPL1	-0.2115
KIAA1641	-0.5987
SHKBP1	-0.579666666666667
CSF1R	4.97175
NAGK	1.1205
MYL2	0.99425
HIST1H4C	-0.376166666666667
TOMM7	-0.213375
ADAMTSL3	3.1882
TNFSF14	-0.706
PRRT2	-0.2075
VTA1	0.271875
AOAH	3.34366666666667
CRISPLD2	2.33928571428571
PNN	-1.0319
TA-NFKBH	-0.21425
ESPN	0.615
RBM43	0.1925
KIAA1267	0.51825
DDX3X	0.240833333333333
KIAA1576	-3.90725
PLXDC1	4.73816666666667
FLJ25801	-4.11975
HNRNPL	-0.061
RUNDC3A	0.109
CASP12	0.211
SH2D5	-0.874
RPL26L1	-0.076
OR51A7	-0.2225
HDC	2.565
C2orf16	-0.341333333333333
SYTL3	1.94425
GOLGA4	0.5895625
NOTCH1	-0.0688333333333333
ATPAF2	0.727
ECD	0.215
SSX5	-1.45533333333333
SNAP91	-0.0305
OCA2	-3.1275
PNPO	0.443666666666667
DAPK1	-0.199833333333333
PINX1	-1.302
SELENBP1	0.881375
NEK3	0.120666666666667
TMED4	-0.169142857142857
SSTR4	0.2295
FOSL1	-2.6067
CD40LG	-0.089
CES1	-0.533416666666667
DCI	1.253
B3GAT3	-0.136833333333333
STK17B	-0.29775
CNTN6	0.29725
CYP3A4	-1.39933333333333
MBOAT2	0.718857142857143
PISD	0.704375
USP1	-1.16
PYDC1	2.39433333333333
CENPM	-2.208125
SAR1B	0.11075
TTC7B	-0.56875
DP58	0.074
GPC1	1.15625
RBL1	-2.19
TMEM137	-2.22733333333333
TOB1	0.70475
TCEAL1	1.52216666666667
CENPF	-3.52127272727273
C6	3.29683333333333
PRSS1	-3.55125
PPIL6	0.832666666666667
C6orf124	0.228
ODZ4	2.01333333333333
SNCB	-0.061
NDUFB9	0.618125
CNOT6L	0.464
S100A9	0.548666666666667
TRIM50	-0.089
KCTD1	1.0191
WDR63	0.21225
SPEF2	1.98525
RNGTT	-0.3545
CXorf22	-2.105
KCNK16	-0.09875
CEP250	-1.66025
ATPBD1B	-0.15225
KCNJ2	3.7865
MT1B	-1.591
ZNF684	-0.6685
SLC4A1	0.1795
PDHA1	-1.04825
ZNF492	-0.31225
TKT	-1.593
BYSL	-0.7215
RNF38	0.265
AHDC1	-0.218
KLHL2	1.083125
CMTM8	1.42775
DMP1	-0.2655
HERPUD2	-0.054875
CRTAM	2.3975
ZNF572	-0.65375
TMEM16J	-0.999
HSD17B2	-4.602
UBE2G1	-0.200875
AHSA2	-1.9115
PELI2	0.632
TPX2	-3.285
ATP9B	0.932166666666666
DAZAP1	-0.344625
HMGCS2	0.656666666666667
C17orf38	0.686
B9D1	0.265875
NKX2-5	-0.756333333333333
KIAA1276	1.287
LILRB2	3.484
CSTF1	-0.561
BTN2A1	-0.484333333333333
C15orf48	4.70925
IGF2BP3	-4.252
FAM113B	-0.0743333333333333
HRG	0.475375
ZNF131	-0.50725
USP47	0.262071428571429
CCDC88B	-1.059375
HCN1	-0.4525
HTN1	-0.08075
SYCP3	0.00799999999999998
C13orf23	-0.6027
PAPOLA	-0.034625
AATK	-0.8406
MSH3	0.137
NDUFAB1	0.092
ITLN2	-0.696333333333333
BAK1	0.0623333333333333
MRPL45	-0.509666666666667
MTNR1B	0.00816666666666669
LOC645843	-0.656
SPECC1L	-0.223875
PGCP	1.77775
SPN	-0.74275
GPR143	2.44616666666667
ZNF576	0.685
TMEM39A	0.8071
ATP5D	-0.3385
MAGEB3	-4.636
RPS5	-0.668666666666667
ANP32E	-1.76178571428571
MTMR1	0.2305
YEATS4	-0.8495
SYNGAP1	-0.018
PCOLCE	0.0345
MNS1	0.18575
PCYT2	-0.558
ZNF182	-0.69575
LAX1	0.9025
SPPL2B	0.2591
ELOVL5	0.603
PCDHAC1	-1.4475
B4GALNT1	-1.40466666666667
BLOC1S2	0.65325
ZNF673	-0.8663
ARHGAP21	-0.0385
IRX5	2.8865
LRFN5	-0.839166666666667
FAM7A1	-0.0425
RAB19	0.145
GINS1	-2.6165
ITM2B	1.5545
PAPSS2	2.67666666666667
OR5BF1	0.3785
ACSL3	-0.128625
KIAA1919	-0.638
GLT8D2	3.1775
UTRN	0.407928571428572
CNN1	1.95675
HISPPD2A	0.0556666666666667
SDAD1	0.4495
SIGLEC9	1.08783333333333
RPL35	-0.478857142857143
C22orf26	0.1735
IMPDH2	-0.871
WDR69	-0.512
SEC14L5	-0.32
CLTA	0.29175
RP11-529I10.4	0.49525
GPR37L1	0.196666666666667
OGDH	-0.679916666666667
ASB13	1.00083333333333
ZFP14	-0.28075
ZCRB1	0.0761666666666667
KPNA3	0.158
HSPA1L	1.00125
RHOC	0.922125
LOC554175	0.053
PPP3CA	1.3134
SLC1A7	0.5219
ZNF529	-0.674333333333333
RBED1	0.5865
DDB2	-1.01475
FLJ11286	-0.012
SPATA1	0.6535
MKNK1	0.573666666666667
DYSF	0.847666666666667
ALKBH2	-0.22575
NKD1	-3.4235
C1orf174	-0.23825
PLEKHO1	0.165833333333333
ASB10	-0.206
RING1	-0.2885
NPC2	1.145625
AVPR1B	0.1945
YTHDF1	0.186583333333333
LMAN1L	0.243
GSG2	-2.178
CEP170	-0.5569
RPS4Y2	-5.331
MSH6	-1.116
HECTD2	0.1475
ZNF556	-3.3875
PLEKHC1	0.0799
AIRE	0.138166666666667
BCL2L10	0.16525
LMOD3	0.162166666666667
ZBTB8	0.8357
FOXA2	-2.9289
SLCO2A1	1.2625
C3orf46	0.0695
PRDM16	-0.397166666666667
TMEM98	-0.01825
FRMD5	-1.5345
PDE6C	0.6415
C1orf216	0.202
EP400	-0.480714285714286
PTK2	0.632916666666667
RNF217	0.0875
NDUFA8	-0.22
ZFAT1	0.307
LAMP3	-0.547166666666667
GLTSCR2	-0.017875
NPW	1.4535
LLGL2	0.2084
PPM1K	-0.377666666666667
C20orf177	-0.866
KIR2DL4	0.515
NFKB2	0.3345
C21orf122	-0.183
HESX1	-0.85075
GPR114	0.0198333333333333
SLC25A35	0.0381666666666667
GNAT1	-0.3825
ORAI3	0.3685
FAM76B	-0.596
TMEM99	0.4925
TRIM29	-1.6951
CDS1	2.7355
RHEB	-0.2466
C4orf27	-0.454333333333333
RAB3A	-0.742
OTUD6B	0.55425
GPD1	1.911875
CDH15	-0.402666666666667
NPM1	-0.458
TMEM117	-0.2955
PRPS2	-1.15058333333333
GCK	-0.5625
ADRA2A	4.65033333333333
TSPYL4	0.637666666666667
TASP1	0.0135
WDR19	0.34175
C10orf38	-1.518
PDE4C	-0.4585
FYB	0.334166666666667
C1orf55	-0.373
PPFIA3	-0.914
RAD18	-0.9985
C12orf44	0.447666666666667
CRYBA4	-0.9725
HVCN1	0.853
TAF10	-0.066
C16orf48	-0.779333333333333
DEPDC5	0.0903333333333333
LTBP1	-0.2265
MAPRE1	-0.250125
FGF8	-0.1635
C3orf52	1.17025
SENP7	-0.177833333333333
LRRK2	0.6965
RUNDC2A	1.02533333333333
KIAA0355	0.246166666666667
CPEB1	-1.51325
PPEF2	0.508
ABI2	-0.3455
KIAA0317	-0.445875
ATF1	-0.116666666666667
DYNC1H1	0.237125
DIP	-0.083
TMEM33	0.730777777777778
POLDIP3	-0.27925
C7orf24	-0.168
GPR171	1.17175
CDC6	-1.75933333333333
PLD1	-0.5418
ITFG2	0.181
NDUFC1	0.15275
AKNA	-0.79625
NBR1	0.65275
PKHD1	0.337
HPS4	-1.1633
MAFA	0.75975
ULBP3	-1.00975
DIRC1	0.088
IMMT	-0.778375
C22orf13	-0.311166666666667
CEL	0.0765
MARK3	-0.7395
ADAMTS2	1.27291666666667
ARPC3	-0.00866666666666666
TMEM10	0.548375
NPHS1	-0.41925
BRD8	-0.819666666666667
WDR12	-1.44375
IDI2	0.0715
HOXD13	-1.398
OR8G2	-1.17675
SLAIN1	-4.2145
GABRQ	-1.11325
NR2C2	-1.21925
NKTR	-0.5997
TLE2	0.908
KIAA0892	0.2075
AURKA	-3.03490909090909
GPRC5C	-0.140666666666667
TBC1D9B	0.352625
PNPLA6	-0.286
AP3B1	-0.10175
NAG	-0.091375
C11orf68	-0.3535
AKR7A3	2.13
AHCYL1	0.3525
COP1	0.0531666666666667
RPP14	-0.177583333333333
PCDHB18	-0.1175
CDH24	0.559
KRT17	-2.233
LACTB2	-0.44875
DDX24	0.8136
PHACTR1	-1.703
SLC35E2	0.58175
LOXL1	1.13425
IQSEC2	0.5275
RGSL1	0.55
PCDHGC5	0.2095
MEGF10	-0.285875
PRRX1	2.25
ASTE1	0.450666666666667
C6orf159	-1.267
MYOD1	0.7125
GAA	1.23025
ZNF747	1.27575
KLRC1	-1.8555
IL1RL2	0.5575
GDF9	-0.376
GPR119	0.451
TRAF2	-0.2525
HCK	4.178
BMP6	-1.986
IL8RA	0.499833333333333
FLJ35848	-0.637
EFHA1	0.70675
CDSN	0.7925
C14orf54	0.0528333333333333
LSM3	-0.797125
ZFP41	0.0275
C9orf126	-1.4485
VIT	-0.9625
SPCS3	-0.72675
DEF8	-1.1906
CHAF1A	-2.38466666666667
C1orf165	-0.903
ZFPM2	1.86483333333333
FTH1	-0.19225
SLC35F1	-0.95325
YWHAH	0.38925
C17orf66	0.0463333333333333
ADRB1	0.0675
FOXL1	-0.185
RG9MTD3	-0.568333333333333
UMPS	-0.04525
MGC13008	0.5445
KIAA1161	-0.389
CCDC77	-2.45575
C12orf65	-0.8564
COG4	-1.06066666666667
RCP9	0.199083333333333
RP4-692D3.1	2.737
CDC2L5	0.258
MGC7036	1.4465
DNAJC11	-0.77075
GDF2	0.138166666666667
TIMM17A	0.38925
HNRNPA0	-0.6186
OR2H1	-0.11875
PCBP1	0.21675
COL23A1	-1.35625
LRRC2	0.614714285714286
NSD1	0.00764285714285714
FLJ37078	0.213375
WDR91	-0.311333333333333
TMEM179	0.11975
DSCR10	-0.9045
CNDP2	0.8354
FYN	-0.448
BEX2	-1.608
KCND3	-0.04125
YPEL5	1.48025
LRRC42	-0.0913333333333333
C17orf45	0.044125
ZNF649	0.7445
LOC150763	2.458875
COL5A2	3.48091666666667
CNGA2	0.43
ELA2B	-0.831666666666667
RAB9B	-1.38425
FAM100A	0.36525
NAIP	-0.541642857142857
MYOZ2	-0.125875
SPATA12	0.0135
XRCC4	-0.7195
CYB561	1.577
CHST10	-1.54
BAI1	-1.0065
BRSK1	-0.5105
C17orf89	-0.183375
PDE6H	-2.0375
FLJ20309	0.1228
MAP7	0.898625
SCN4B	1.46775
SPAG9	-0.9103125
SERTAD1	1.038
FLJ21963	-0.24175
ANTXR1	1.6577
TMPRSS13	1.138
ETV7	2.18716666666667
DGAT1	1.05233333333333
NKIRAS1	0.38
TAC3	-3.7985
CORO1C	-0.474083333333333
RAD54B	-1.32725
HRASLS3	3.98716666666667
C21orf42	-0.1675
BARD1	-0.730166666666667
ZNF177	0.0138333333333333
MIP	0.2675
ZNF442	-0.153
F2	-3.825
GRIA1	0.453
GALNTL2	2.5525
WNT5A	-2.0128
LENG9	0.1095
hCG_25371	-1.491
FOXR1	0.404
TRA@	0.8933
PWWP2	1.65175
C1QTNF7	3.426
SLC7A4	0.1155
C4orf7	1.07275
C17orf80	-0.262333333333333
KLK4	1.46133333333333
IL31	0.1045
TMEM176A	3.201
CTNNB1	0.494625
BHLHB2	0.581
TMEM185B	0.362166666666667
ARD1B	-0.559
C1orf93	1.31
BRUNOL4	-0.382166666666667
LOC541469	1.3435
UPK2	0.1695
GAS8	0.162333333333333
PATE	0.126
IMPACT	0.885625
WNK4	-0.0881666666666667
HNRPLL	-0.708625
GAD2	0.12225
ITGA6	-0.91375
BMP15	0.177
CYP2A7	0.322875
RIC8A	0.476125
CCND1	0.7945
USP35	1.0185
DSCR2	-1.63075
CCL4	3.81433333333333
ZCCHC10	-0.2485
NOL11	-0.804
TRPM2	1.86033333333333
PSMD2	-0.664636363636364
CHTF18	-1.07525
USP18	-0.208875
RRAS	0.384375
LAMC3	-1.12975
TOX	-3.29933333333333
PCDH15	0.433
GABRG3	-1.84625
NUDCD2	-0.519875
SGCZ	0.137
KCTD17	-0.2637
SPSB2	0
TPPP3	4.231
CILP2	1.6935
CALB2	2.9125
CEBPZ	-0.451166666666667
ZNF479	-0.07475
FMOD	5.22066666666667
C21orf66	-1.2125
CLN6	-0.537666666666667
ANAPC1	-0.906875
SH2D3C	1.11075
PTPN14	0.3341
TRIM42	0.23325
APTX	0.233
SNRPG	-0.926
BMS1	-0.53075
MAGEA3	-4.3455
NFATC3	-1.33866666666667
LRRC45	0.0156666666666667
ARS2	-0.748214285714286
LRIG1	2.2825
EPSTI1	0.647333333333333
PRSS27	0.63175
ERC2	-1.127
PRKACB	-0.349357142857143
PRDM13	-4.169
HCG27	-1.52575
KLK12	-2.9015
HSD17B7	-0.0708333333333333
ZNF354A	0.15775
PCDH11X	0.935
DMGDH	0.217
PCBD2	-0.503
TMC6	-1.307125
RIMS1	0.27025
SF3B2	-0.3285
RCN1	-1.03516666666667
CPB1	-0.00624999999999998
BCAR3	0.91925
FCRLB	0.37625
PAK1IP1	-0.631
OR10H1	0.218
KIF9	0.9673
PITPNM2	-0.376625
L3MBTL4	-0.04125
TGFB1	-0.0197
ZXDC	-0.30725
SLC6A16	-0.6265
SRrp35	-1.704125
LRRC8E	1.9855
PPIAL4	-1.05658333333333
EOMES	0.475333333333333
PAX2	0.036
SCARF2	0.67825
PSEN2	0.805583333333333
PCDHB13	0.0225
C10orf28	-0.49375
DHRS7B	1.00814285714286
C1orf131	-0.77325
ASB1	-0.3103
ZNF223	0.186833333333333
LCMT2	1.2495
MEP1A	-0.83325
TMEM53	0.582
RSPH3	0.82575
C10orf33	-0.0615
LOC644285	0.326
PTPN9	-0.1165
ABCA12	-2.09725
CCDC37	-0.93
RUNDC1	1.6071
YES1	-0.514333333333333
FAM120AOS	1.47975
OR5M3	0.121
PPP1R3F	0.201333333333333
IL13	-0.1674
MDFI	-1.3625
PRNT	0.037
ZDBF2	-1.2125
OR10C1	0.277166666666667
CLIC1	-0.258166666666667
LILRA5	0.5085
CSAG1	-4.00983333333333
TREML2	-0.688333333333333
FAM125A	-0.303166666666667
ZNF74	-1.94925
FAM104A	-0.029875
LRRC39	-0.8525
SAMD5	-1.43625
